STATE,STCNTY,COUNTYNAME,POP19,TAXFILERS,NUMDEP,NUMELDER,INCOME,NUMFARM,INCTAX,TEMPERATURE
UT,UT Carbon County,Carbon County,20463,7800,5730,2170,415197000,230,31940000,40.21782592
UT,UT Daggett County,Daggett County,950,390,240,150,23659000,30,1758000,46.64268966
UT,UT Davis County,Davis County,355481,144430,128000,28330,11237060000,340,1128987000,49.79093429
UT,UT Duchesne County,Duchesne County,19938,7510,7680,1650,463152000,820,36128000,45.1439036
UT,UT Emery County,Emery County,10012,670,550,150,29137000,80,1598000,49.20343945
UT,UT Garfield County,Garfield County,5051,0,0,0,0,0,0,46.5960231
UT,UT Grand County,Grand County,9754,5200,2630,1380,306904000,50,30215000,58.0385097
UT,UT Iron County,Iron County,54839,19000,15890,4000,986541000,230,69730000,51.6835893
UT,UT Juab County,Juab County,12017,3860,4100,760,230880000,160,17128000,50.83735478
UT,UT Kane County,Kane County,7886,2870,1560,1000,157688000,70,13125000,50.25081024
UT,UT Millard County,Millard County,13188,3690,3700,960,212120000,300,14328000,51.51646297
UT,UT Morgan County,Morgan County,12124,4730,4740,1190,508562000,200,61489000,48.9023368
UT,UT Piute County,Piute County,1479,0,0,0,0,0,0,48.40558974
UT,UT Rich County,Rich County,2483,510,420,150,31765000,30,2360000,41.57011829
UT,UT Salt Lake County,Salt Lake County,1160437,488230,339470,88900,37336136000,360,4324458000,50.2501664
UT,UT San Juan County,San Juan County,15308,2580,2460,680,137710000,160,9057000,55.10880795
UT,UT Sanpete County,Sanpete County,30939,6460,6570,1600,333523000,380,22024000,47.52154055
UT,UT Sevier County,Sevier County,21620,6720,5840,1650,378436000,330,29069000,48.94886076
UT,UT Summit County,Summit County,42145,21710,12790,4780,3967235000,350,734311000,43.03770543
UT,UT Tooele County,Tooele County,72259,28810,26670,5020,1774975000,300,134571000,50.11138028
UT,UT Uintah County,Uintah County,35734,12300,12250,2400,760302000,520,61192000,46.38953411
UT,UT Utah County,Utah County,636235,235120,230930,36000,17861022000,1610,1865673000,49.00883277
UT,UT Wasatch County,Wasatch County,34091,13230,11950,2920,1211739000,240,148444000,44.89878933
UT,UT Washington County,Washington County,177556,69130,51070,21920,4959887000,400,494660000,59.62109103
UT,UT Wayne County,Wayne County,2711,740,500,260,40343000,60,3100000,53.58924775
UT,UT Weber County,Weber County,260213,115460,85110,24080,7222988000,820,639977000,44.51646409
VA,VA Accomack County,Accomack County,32316,13280,7380,4220,645231000,0,51963000,58.90834262
VA,VA Albemarle County,Albemarle County,109330,42240,24280,13580,4849845000,460,708820000,57.44812534
VA,VA Alexandria city,Alexandria city,159428,81840,32040,15300,9796688000,20,1594472000,52.85601965
VA,VA Alleghany County,Alleghany County,14860,8860,4580,2780,432891000,120,33835000,54.94890608
VA,VA Amelia County,Amelia County,13145,5850,3470,1700,343253000,270,30728000,57.24206976
VA,VA Amherst County,Amherst County,31605,13560,7590,3970,697258000,280,53910000,55.05669565
VA,VA Appomattox County,Appomattox County,15911,6690,4140,1970,343992000,400,26480000,57.23206557
VA,VA Arlington County,Arlington County,236842,125200,47080,21050,16458866000,40,2816483000,56.69687874
VA,VA Augusta County,Augusta County,75558,22290,11890,6740,1289223000,840,105627000,53.81573646
VA,VA Bath County,Bath County,4147,2390,1040,800,125852000,30,10162000,51.738808
VA,VA Bedford County,Bedford County,78997,32980,17330,11090,2350638000,850,244696000,55.23045628
VA,VA Bland County,Bland County,6280,2440,1230,780,124972000,260,9341000,50.43688834
VA,VA Botetourt County,Botetourt County,33419,13920,7150,4710,986920000,370,97417000,54.9608827
VA,VA Bristol city,Bristol city,16762,6390,3610,1800,263329000,20,18793000,40.91479533
VA,VA Brunswick County,Brunswick County,16231,6280,3880,1910,279352000,60,20473000,58.29433862
VA,VA Buchanan County,Buchanan County,21004,5510,3540,1440,258386000,0,19149000,53.46398688
VA,VA Buckingham County,Buckingham County,17148,5080,3100,1450,234672000,170,17904000,57.08164543
VA,VA Buena Vista city,Buena Vista city,6478,3710,2080,950,151695000,40,9688000,55.05669565
VA,VA Campbell County,Campbell County,54885,15900,9380,4360,835401000,550,68570000,56.03912159
VA,VA Caroline County,Caroline County,30725,13580,8270,3240,775886000,100,66458000,57.40479118
VA,VA Carroll County,Carroll County,29791,9640,4970,2940,437627000,530,30467000,55.30626554
VA,VA Charles City County,Charles City County,6963,2380,1030,780,147948000,40,16012000,61.89764306
VA,VA Charlotte County,Charlotte County,11880,5370,3420,1650,242262000,380,16488000,57.97509861
VA,VA Charlottesville city,Charlottesville city,47266,27200,11990,5860,3512124000,130,543471000,57.44812534
VA,VA Chesapeake city,Chesapeake city,244835,113320,74940,26360,7685393000,180,753032000,60.27311901
VA,VA Chesterfield County,Chesterfield County,352802,167310,106470,44080,13336923000,260,1541739000,54.74634834
VA,VA Clarke County,Clarke County,14619,7000,3720,2190,665485000,270,82543000,54.34263953
VA,VA Colonial Heights city,Colonial Heights cit,17370,0,0,0,0,0,0,
VA,VA Covington city,Covington city,5538,0,0,0,0,0,0,
VA,VA Craig County,Craig County,5131,1800,940,560,89529000,110,6563000,51.42478804
VA,VA Culpeper County,Culpeper County,52605,25290,16950,6630,1727080000,610,172172000,56.06402304
VA,VA Cumberland County,Cumberland County,9932,2740,1600,710,124531000,120,9086000,56.56474536
VA,VA Danville city,Danville city,40044,24590,15060,6980,1178729000,150,106617000,55.15461622
VA,VA Dickenson County,Dickenson County,14318,4360,2930,1110,186979000,40,12367000,53.0215096
VA,VA Dinwiddie County,Dinwiddie County,28544,6620,3850,1960,387942000,160,33193000,58.22831429
VA,VA Emporia city,Emporia city,5346,0,0,0,0,0,0,
VA,VA Essex County,Essex County,10953,5170,2830,1660,275571000,40,23739000,59.34332647
VA,VA Fairfax city,Fairfax city,24019,0,0,0,0,0,0,56.39154286
VA,VA Fairfax County,Fairfax County,1147532,560800,338430,130780,72336096000,290,11578391000,53.80147448
VA,VA Falls Church city,Falls Church city,14617,8770,5620,2290,1429844000,0,247047000,56.39154286
VA,VA Fauquier County,Fauquier County,71222,32750,20650,8580,3294700000,640,429626000,54.63648685
VA,VA Floyd County,Floyd County,15749,5900,3130,1860,310959000,450,25170000,53.5423964
VA,VA Fluvanna County,Fluvanna County,27270,11800,6280,3810,799037000,150,75393000,56.61224946
VA,VA Franklin city,Franklin city,7967,5810,3810,1670,284451000,30,21689000,59.44968328
VA,VA Franklin County,Franklin County,56042,22320,12270,7020,1246345000,810,105577000,55.84738927
VA,VA Frederick County,Frederick County,89313,42030,24940,11010,2983573000,600,308202000,54.46925862
VA,VA Fredericksburg city,Fredericksburg city,29036,12000,6710,2360,876745000,0,108502000,57.37062275
VA,VA Galax city,Galax city,6347,7250,4250,1980,310975000,250,22231000,56.01460656
VA,VA Giles County,Giles County,16720,7450,4100,2180,377992000,260,29132000,53.06519559
VA,VA Gloucester County,Gloucester County,37348,16570,8670,4870,1048945000,70,96838000,59.7344833
VA,VA Goochland County,Goochland County,23753,10010,5050,3470,1286705000,160,206552000,55.94994973
VA,VA Grayson County,Grayson County,15550,4400,2160,1410,180099000,380,11564000,51.36717143
VA,VA Greene County,Greene County,19819,11130,6560,3050,738389000,200,71938000,56.85093109
VA,VA Greensville County,Greensville County,11336,6560,4580,1720,272706000,70,19392000,59.47353448
VA,VA Halifax County,Halifax County,33911,14370,8770,4220,673708000,590,51385000,57.40398336
VA,VA Hampton city,Hampton city,134510,61390,33860,15170,3123052000,0,262358000,60.03070349
VA,VA Hanover County,Hanover County,107766,52280,29980,15230,4368672000,410,497884000,57.54146486
VA,VA Harrisonburg city,Harrisonburg city,53016,27880,16750,6470,1605103000,360,152478000,39.95274862
VA,VA Henrico County,Henrico County,330818,179090,101260,43560,14182792000,190,1804657000,58.37202661
VA,VA Henry County,Henry County,50557,28350,17280,7880,1291955000,270,103192000,56.14280174
VA,VA Highland County,Highland County,2190,820,300,380,44853000,140,3712000,48.58131555
VA,VA Hopewell city,Hopewell city,22529,12910,8200,3110,578158000,0,44062000,61.89764306
VA,VA Isle of Wight County,Isle of Wight County,37109,17570,10280,5030,1320134000,110,138220000,59.9036197
VA,VA James City County,James City County,76523,48520,24530,17810,4474814000,90,556046000,59.68073223
VA,VA King and Queen County,King and Queen Count,7025,0,0,0,0,0,0,
VA,VA King George County,King George County,26836,11720,8090,2600,918902000,110,95701000,57.1484577
VA,VA King William County,King William County,17148,8360,4890,2070,510398000,90,43438000,59.34295714
VA,VA Lancaster County,Lancaster County,10603,5720,2210,2860,458399000,30,53262000,59.34628108
VA,VA Lee County,Lee County,23423,6880,4450,1860,277490000,640,17558000,55.96751559
VA,VA Lexington city,Lexington city,7446,0,0,0,0,0,0,
VA,VA Loudoun County,Loudoun County,413538,183380,143330,32190,23610372000,820,3503677000,52.58235997
VA,VA Louisa County,Louisa County,37591,19510,10580,5760,1289594000,360,127691000,56.28714502
VA,VA Lunenburg County,Lunenburg County,12196,3220,2080,1000,148324000,150,10436000,57.51651291
VA,VA Lynchburg city,Lynchburg city,82168,42570,23070,11120,2425632000,130,242288000,55.07627976
VA,VA Madison County,Madison County,13261,4590,2500,1480,296771000,220,29851000,55.95513973
VA,VA Manassas city,Manassas city,41085,22760,15390,4080,1463489000,0,145212000,54.20149589
VA,VA Manassas Park city,Manassas Park city,17478,0,0,0,0,0,0,
VA,VA Martinsville city,Martinsville city,12554,0,0,0,0,0,0,56.00133884
VA,VA Mathews County,Mathews County,8834,4100,1790,1690,285233000,0,27636000,59.63417549
VA,VA Mecklenburg County,Mecklenburg County,30587,13340,7580,4550,669084000,350,56817000,58.91086117
VA,VA Middlesex County,Middlesex County,10582,5640,2440,2260,353200000,20,34659000,59.34628108
VA,VA Montgomery County,Montgomery County,98535,34550,16990,8240,2323005000,520,249477000,52.46589916
VA,VA Nelson County,Nelson County,14930,8470,4040,3160,571674000,270,58970000,55.8640616
VA,VA New Kent County,New Kent County,23091,12740,6700,3760,1273175000,80,193232000,59.85478071
VA,VA Newport News city,Newport News city,179225,85560,51060,17680,4315215000,0,378460000,59.86422944
VA,VA Norfolk city,Norfolk city,242742,100250,55830,19680,5362096000,0,528494000,60.13058791
VA,VA Northampton County,Northampton County,11710,4080,2160,1410,233891000,40,24871000,59.285
VA,VA Northumberland County,Northumberland Count,12095,0,0,0,0,0,0,
VA,VA Norton city,Norton city,3981,2230,1410,530,95081000,0,6930000,53.98620442
VA,VA Nottoway County,Nottoway County,15232,6170,3910,1870,294079000,270,22465000,45.79365581
VA,VA Orange County,Orange County,37051,14420,8110,4560,948352000,210,89856000,55.95513973
VA,VA Page County,Page County,23902,10600,5670,2970,519560000,390,39990000,53.53861687
VA,VA Patrick County,Patrick County,17608,6940,3660,2230,312928000,370,22309000,56.99323758
VA,VA Petersburg city,Petersburg city,31346,27140,16220,6500,1180481000,90,89171000,61.89764306
VA,VA Pittsylvania County,Pittsylvania County,60354,18040,10560,5380,852801000,750,64062000,55.57421619
VA,VA Poquoson city,Poquoson city,12271,5890,3530,1830,535637000,20,62913000,59.76434501
VA,VA Portsmouth city,Portsmouth city,94398,43580,26590,9870,1991419000,0,153727000,60.13058791
VA,VA Powhatan County,Powhatan County,29652,12700,7520,3640,1071228000,190,122454000,55.89742515
VA,VA Prince Edward County,Prince Edward County,22802,8880,5220,2560,435941000,290,35131000,57.23206557
VA,VA Prince George County,Prince George County,38353,11680,8390,2720,692580000,80,55903000,61.89764306
VA,VA Prince William County,Prince William Count,470335,0,0,0,0,0,0,
VA,VA Pulaski County,Pulaski County,34027,12020,5990,3500,602904000,260,48805000,53.09261883
VA,VA Radford city,Radford city,18249,8090,3680,1970,456027000,90,44531000,52.46589916
VA,VA Rappahannock County,Rappahannock County,7370,2630,1110,1080,237084000,150,29465000,54.84483844
VA,VA Richmond city,Richmond city,230436,82960,37610,15150,6595945000,0,937929000,55.87942466
VA,VA Richmond County,Richmond County,9023,3410,2030,1070,174552000,80,13530000,59.34628108
VA,VA Roanoke city,Roanoke city,99143,47400,25980,11080,2402739000,60,234297000,52.58138785
VA,VA Roanoke County,Roanoke County,94186,42910,22330,13980,3181720000,270,357099000,53.88280808
VA,VA Rockbridge County,Rockbridge County,22573,11660,5650,4190,766972000,510,77969000,55.05669565
VA,VA Rockingham County,Rockingham County,81948,29260,16620,8280,1737212000,1410,148358000,53.27033149
VA,VA Russell County,Russell County,26586,9100,5420,2470,432775000,680,30529000,53.54825856
VA,VA Salem city,Salem city,25301,17310,8910,5640,1152899000,60,116919000,52.46589916
VA,VA Scott County,Scott County,21566,8050,4560,2400,367558000,840,26247000,56.29134814
VA,VA Shenandoah County,Shenandoah County,43616,21030,11460,6340,1205692000,780,105773000,53.60052888
VA,VA Smyth County,Smyth County,30104,12180,6750,3350,540075000,510,36501000,51.94713608
VA,VA Southampton County,Southampton County,17631,5440,3280,1650,298490000,100,25008000,59.46451064
VA,VA Spotsylvania County,Spotsylvania County,136215,61780,41200,14030,4532279000,250,477038000,47.64210623
VA,VA Stafford County,Stafford County,152882,67920,51060,13290,5709366000,190,631995000,50.99610912
VA,VA Staunton city,Staunton city,24932,17570,8430,5420,1003703000,330,90414000,53.84444199
VA,VA Suffolk city,Suffolk city,92108,41710,27520,9770,2887157000,160,297034000,59.96036176
VA,VA Surry County,Surry County,6422,2710,1350,860,153473000,20,13296000,59.52496668
VA,VA Sussex County,Sussex County,11159,4020,2280,1170,186353000,30,14104000,59.4687274
VA,VA Tazewell County,Tazewell County,40595,15390,9270,4370,823786000,340,66818000,50.7641131
VA,VA Virginia Beach city,Virginia Beach city,449974,217570,121940,51380,16382302000,250,1923974000,60.19167267
VA,VA Warren County,Warren County,40164,18850,10540,4990,1247428000,180,122778000,54.23983681
VA,VA Washington County,Washington County,53740,21280,11460,6550,1244328000,1070,115386000,54.37159523
VA,VA Waynesboro city,Waynesboro city,22630,15780,8440,4560,866781000,120,74264000,53.84444199
VA,VA Westmoreland County,Westmoreland County,18015,8250,4640,2800,479529000,90,47110000,55.97098293
VA,VA Williamsburg city,Williamsburg city,14954,0,0,0,0,0,0,59.76434501
VA,VA Winchester city,Winchester city,28078,13530,7370,3370,841656000,30,94121000,54.54573256
VA,VA Wise County,Wise County,37383,13200,8520,3430,601999000,140,44210000,54.62020816
VA,VA Wythe County,Wythe County,28684,12240,6730,3290,590913000,590,44969000,51.76871096
VA,VA York County,York County,68280,26180,17430,7170,2242296000,0,255260000,59.76434501
VT,VT Addison County,Addison County,36777,17150,7000,5620,1138892000,330,111124000,46.07569729
VT,VT Bennington County,Bennington County,35470,17600,7870,5940,1082394000,0,106332000,47.38532492
VT,VT Caledonia County,Caledonia County,29993,13920,6580,4520,717801000,190,58971000,45.0523244
VT,VT Chittenden County,Chittenden County,163774,84830,35190,22020,6899453000,240,830696000,37.63058147
VT,VT Essex County,Essex County,6163,2820,1290,960,124926000,0,8845000,41.67199389
VT,VT Franklin County,Franklin County,49402,23290,11980,5830,1349763000,480,118827000,39.27703475
VT,VT Grand Isle County,Grand Isle County,7235,3940,1550,1360,282360000,0,30821000,46.76579832
VT,VT Lamoille County,Lamoille County,25362,13040,5560,3510,998975000,140,123379000,35.54521951
VT,VT Orange County,Orange County,28892,14470,6180,4860,823060000,180,72710000,46.67392625
VT,VT Orleans County,Orleans County,27037,13350,6170,4310,634507000,250,51462000,42.7371655
VT,VT Rutland County,Rutland County,58191,30790,12310,10330,1716577000,150,160624000,46.43385705
VT,VT Washington County,Washington County,58409,29910,12520,9120,1964581000,140,196633000,38.28949947
VT,VT Windham County,Windham County,42222,21390,8370,6990,1197726000,100,111750000,46.01373092
VT,VT Windsor County,Windsor County,55062,27380,11090,9590,1874746000,110,197040000,45.86837621
WA,WA Adams County,Adams County,19983,9070,9450,1680,464053000,240,34322000,50.0062625
WA,WA Asotin County,Asotin County,22582,9840,5110,3440,639547000,130,65976000,48.1248427
